File name	md5	FTP url	Assay	Description	Instrument	Cell line	Cell type	Biosample	Archive	Accession type	Accession	Archive url	Cell line growing conditions for this assay	Cell line passage number for this assay	Disease status	Sex	Assay description
HPSI0714i-oatm_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20180131.tsv	862e92e910e68b319969ea79b4d73647	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487621/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0714i-oatm_1	iPSC	SAMEA3853140	ENA	ANALYSIS_ID	ERZ487621	http://www.ebi.ac.uk/ena/data/view/ERZ487621	Feeder-free	16	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0714i-oatm_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20180131.tsv	77fcb6d7d9781d2f9ff023385924df85	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487568/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0714i-oatm_2	iPSC	SAMEA3853143	ENA	ANALYSIS_ID	ERZ487568	http://www.ebi.ac.uk/ena/data/view/ERZ487568	Feeder-free	16	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0714i-pipw_4.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	7fc975653676e6ad970b7044a51677cc	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376161/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0714i-pipw_4	iPSC	SAMEA3964247	ENA	ANALYSIS_ID	ERZ376161	http://www.ebi.ac.uk/ena/data/view/ERZ376161	Feeder-free	9	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0714i-pipw_5.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	546f76e790a710f296c5ed203c04166c	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376100/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0714i-pipw_5	iPSC	SAMEA3964246	ENA	ANALYSIS_ID	ERZ376100	http://www.ebi.ac.uk/ena/data/view/ERZ376100	Feeder-free	9	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0714i-tosj_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20180131.tsv	56c7707b6f35a8a09f672a3f0540a5a6	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487563/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0714i-tosj_3	iPSC	SAMEA104132710	ENA	ANALYSIS_ID	ERZ487563	http://www.ebi.ac.uk/ena/data/view/ERZ487563	Feeder-free	10	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0714i-tosj_4.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20180131.tsv	2cb9db0e404fcf690b541d53a252fde0	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487556/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0714i-tosj_4	iPSC	SAMEA7417168	ENA	ANALYSIS_ID	ERZ487556	http://www.ebi.ac.uk/ena/data/view/ERZ487556	Feeder-free	10	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0715i-aowh_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	5a0cbe84c44b82f7ba9035714a3513ff	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376114/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0715i-aowh_2	iPSC	SAMEA3973284	ENA	ANALYSIS_ID	ERZ376114	http://www.ebi.ac.uk/ena/data/view/ERZ376114	Feeder-free	11	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0715i-meue_4.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	5bd69742b582e9fd731c998d29ee0584	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376147/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0715i-meue_4	iPSC	SAMEA3973848	ENA	ANALYSIS_ID	ERZ376147	http://www.ebi.ac.uk/ena/data/view/ERZ376147	Feeder-free	15	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0715i-meue_5.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	0d88ad60efba057b7f9b0788972db7fe	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376094/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0715i-meue_5	iPSC	SAMEA3973851	ENA	ANALYSIS_ID	ERZ376094	http://www.ebi.ac.uk/ena/data/view/ERZ376094	Feeder-free	8	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0715i-zaie_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	2c4a38cde4bea9b7e1d47e9f9161dd86	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376148/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0715i-zaie_1	iPSC	SAMEA3966782	ENA	ANALYSIS_ID	ERZ376148	http://www.ebi.ac.uk/ena/data/view/ERZ376148	Feeder-free	21	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0715i-zaie_5.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	1b03ddea4f44679840dc843fa530539b	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376093/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0715i-zaie_5	iPSC	SAMEA3973871	ENA	ANALYSIS_ID	ERZ376093	http://www.ebi.ac.uk/ena/data/view/ERZ376093	Feeder-free	18	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0814i-bokz_5.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	2f4a2b95666ab4294f8031a4bd2f673b	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267018/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0814i-bokz_5	iPSC	SAMEA3355549	ENA	ANALYSIS_ID	ERZ267018	http://www.ebi.ac.uk/ena/data/view/ERZ267018	Feeder-free	13	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0814i-bokz_6.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	955be2caa6eb05737e137da84080b1f4	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267068/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0814i-bokz_6	iPSC	SAMEA3355550	ENA	ANALYSIS_ID	ERZ267068	http://www.ebi.ac.uk/ena/data/view/ERZ267068	Feeder-free	13	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0814i-doao_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	ab0e7a8e2ab56799dce8b8d54b7bd883	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267024/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0814i-doao_1	iPSC	SAMEA3443156	ENA	ANALYSIS_ID	ERZ267024	http://www.ebi.ac.uk/ena/data/view/ERZ267024	Feeder-free	11	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0814i-doao_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20160125.tsv	05fe655088bdfba4d90896bd92654321	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267064/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0814i-doao_2	iPSC	SAMEA3448741	ENA	ANALYSIS_ID	ERZ267064	http://www.ebi.ac.uk/ena/data/view/ERZ267064	Feeder-free	10	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0814i-siqu_11.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20170703.tsv	b7d696cdbf41c1fc32fe4d1403df4274	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487644/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0814i-siqu_11	iPSC	SAMEA4092051	ENA	ANALYSIS_ID	ERZ487644	http://www.ebi.ac.uk/ena/data/view/ERZ487644	Feeder-free	37	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0814i-siqu_4.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20170703.tsv	1621f650ffc16158c4bb1ac7876785ad	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487637/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0814i-siqu_4	iPSC	SAMEA4091336	ENA	ANALYSIS_ID	ERZ487637	http://www.ebi.ac.uk/ena/data/view/ERZ487637	Feeder-free	31	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0913i-diku_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	68076913e595d7baf1386be3d19221e4	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267009/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0913i-diku_1	iPSC	SAMEA2593858	ENA	ANALYSIS_ID	ERZ267009	http://www.ebi.ac.uk/ena/data/view/ERZ267009	Feeder-free	28	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0913i-eika_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	1eaecadbddbe670663af3508236766be	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ266/ERZ266975/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0913i-eika_2	iPSC	SAMEA2590621	ENA	ANALYSIS_ID	ERZ266975	http://www.ebi.ac.uk/ena/data/view/ERZ266975	Feeder-free	27	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0913i-lise_1.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	766b103daaf9e1666f0e0d37e001b7a8	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267008/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0913i-lise_1	iPSC	SAMEA2625592	ENA	ANALYSIS_ID	ERZ267008	http://www.ebi.ac.uk/ena/data/view/ERZ267008	Feeder-free	27	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0913i-lise_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	96a897d17d3aae215ced3ade9b933961	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267012/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0913i-lise_3	iPSC	SAMEA2625589	ENA	ANALYSIS_ID	ERZ267012	http://www.ebi.ac.uk/ena/data/view/ERZ267012	Feeder-free	29	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0913i-oapg_5.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20150415.tsv	3e017baae9cbad7726073ca68f7aa0b0	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ267/ERZ267052/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0913i-oapg_5	iPSC	SAMEA2547899	ENA	ANALYSIS_ID	ERZ267052	http://www.ebi.ac.uk/ena/data/view/ERZ267052	Feeder-free	30	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-euts_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	4cbe3c39143f9316e78ee358e83419e6	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376149/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-euts_3	iPSC	SAMEA3755280	ENA	ANALYSIS_ID	ERZ376149	http://www.ebi.ac.uk/ena/data/view/ERZ376149	Feeder-free	10	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-gine_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	d8bf63cdfda2b5e4a4273cceda126bcc	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376156/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-gine_2	iPSC	SAMEA3847979	ENA	ANALYSIS_ID	ERZ376156	http://www.ebi.ac.uk/ena/data/view/ERZ376156	Feeder-free	11	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-iezw_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	077ea03fab96dad7020e527e26f0bcfe	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376145/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-iezw_2	iPSC	SAMEA3962530	ENA	ANALYSIS_ID	ERZ376145	http://www.ebi.ac.uk/ena/data/view/ERZ376145	Feeder-free	35	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-jejf_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	c4910bc877ca486d3bf6ca200d0d824f	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376068/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-jejf_2	iPSC	SAMEA3854309	ENA	ANALYSIS_ID	ERZ376068	http://www.ebi.ac.uk/ena/data/view/ERZ376068	Feeder-free	18	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-jejf_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	f9af8df16d814fd3ac41d628cc474336	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376053/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-jejf_3	iPSC	SAMEA3962529	ENA	ANALYSIS_ID	ERZ376053	http://www.ebi.ac.uk/ena/data/view/ERZ376053	Feeder-free	18	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-kajh_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	e5a9439c6d0f1102f33c7f337bf8749c	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376110/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-kajh_2	iPSC	SAMEA3853122	ENA	ANALYSIS_ID	ERZ376110	http://www.ebi.ac.uk/ena/data/view/ERZ376110	Feeder-free	28	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-kajh_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	a8a33ee23588de6ae0027f77e84c1f2a	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376047/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-kajh_3	iPSC	SAMEA3854215	ENA	ANALYSIS_ID	ERZ376047	http://www.ebi.ac.uk/ena/data/view/ERZ376047	Feeder-free	25	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-laey_4.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	65548d7429d63889201abcdf8b5e6c44	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376129/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-laey_4	iPSC	SAMEA3853157	ENA	ANALYSIS_ID	ERZ376129	http://www.ebi.ac.uk/ena/data/view/ERZ376129	Feeder-free	18	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-laey_6.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	8965039aca8b9421f5499408421c7548	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376065/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-laey_6	iPSC	SAMEA3853161	ENA	ANALYSIS_ID	ERZ376065	http://www.ebi.ac.uk/ena/data/view/ERZ376065	Feeder-free	13	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-ouvb_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	df94508fcf8e7c0d280577d4353fd9f9	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376056/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-ouvb_2	iPSC	SAMEA3968781	ENA	ANALYSIS_ID	ERZ376056	http://www.ebi.ac.uk/ena/data/view/ERZ376056	Feeder-free	26	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-qehq_3.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	5c5c5e7cac320311bc2f53387df11cfb	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376151/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-qehq_3	iPSC	SAMEA3967411	ENA	ANALYSIS_ID	ERZ376151	http://www.ebi.ac.uk/ena/data/view/ERZ376151	Feeder-free	10	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-qehq_7.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20161026.tsv	f6e6d3999a9323722873ba38faadb4f3	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ376/ERZ376055/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-qehq_7	iPSC	SAMEA3968755	ENA	ANALYSIS_ID	ERZ376055	http://www.ebi.ac.uk/ena/data/view/ERZ376055	Feeder-free	9	Normal	male	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
HPSI0914i-rejf_2.GRCh37.75.cdna.kallisto.transcripts.abundance.rnaseq.20170703.tsv	314eca456f754312ec4f8d4052feeef1	ftp://ftp.sra.ebi.ac.uk/vol1/ERZ487/ERZ487643/	RNA-seq	Abundances of transcripts	Illumina HiSeq 2000	HPSI0914i-rejf_2	iPSC	SAMEA3962628	ENA	ANALYSIS_ID	ERZ487643	http://www.ebi.ac.uk/ena/data/view/ERZ487643	Feeder-free	19	Normal	female	INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=550
